Audit Id,Form Id,Audit Score,Date Of Transaction,Partner,Agentid,Agentname,Selected Fd Group,FATAL,Audited By
PID0220_001-16697,PID0220_001,100,2025-02-18,Apex Operations,CNX023,CNX Agent 23,Non actionable,No,QC8165
PID0220_001-15887,PID0220_001,100,2025-02-10,Horizon Services,TECH006,TechM Agent 06,Payment Failed,No,QC7426
PID0220_001-15955,PID0220_001,80,2025-02-12,Horizon Services,TECH001,TechM Agent 01,Post Fulfilment,No,QC1078
PID0220_001-15961,PID0220_001,90,2025-02-12,Horizon Services,TECH010,TechM Agent 10,Account related,No,QC1078
PID0220_001-16402,PID0220_001,0,2025-02-17,Horizon Services,TECH005,TechM Agent 05,Payment Failed,No,QC5542
PID0220_001-16407,PID0220_001,0,2025-02-17,Horizon Services,TECH001,TechM Agent 01,Fulfilment Pending,No,QC6819
PID0220_001-16492,PID0220_001,100,2025-02-17,Horizon Services,TECH018,TechM Agent 18,Account related,No,QC5542
PID0220_001-15757,PID0220_001,95,2025-02-09,Vertex Solutions,HEX009,Hex Agent 09,Offers,No,QC9234
PID0220_001-17126,PID0220_001,100,2025-02-22,Apex Operations,CNX022,CNX Agent 22,Payment Failed,No,QC3187
PID0220_001-17127,PID0220_001,90,2025-02-22,Apex Operations,CNX022,CNX Agent 22,Non actionable,No,QC3187
PID0220_001-17129,PID0220_001,0,2025-02-22,Apex Operations,CNX005,CNX Agent 05,Post Fulfilment,No,QC6819
PID0220_001-17131,PID0220_001,85,2025-02-22,Apex Operations,CNX002,CNX Agent 02,Non actionable,No,QC9234
PID0220_001-17146,PID0220_001,95,2025-02-22,Apex Operations,CNX019,CNX Agent 19,Non actionable,No,QC9234
PID0220_001-17147,PID0220_001,96,2025-02-22,Vertex Solutions,HEX002,Hex Agent 02,Account related,No,QC8165
PID0220_001-17153,PID0220_001,85,2025-02-22,Vertex Solutions,HEX013,Hex Agent 13,Account related,No,QC9234
PID0220_001-17157,PID0220_001,75,2025-02-22,Nova Support,TRANS012,Trans Agent 12,Reversal Success,No,QC5542
PID0220_001-17162,PID0220_001,96,2025-02-22,Vertex Solutions,HEX003,Hex Agent 03,Account related,No,QC5542
PID0220_001-17164,PID0220_001,95,2025-02-22,Vertex Solutions,HEX007,Hex Agent 07,Account related,No,QC5542
PID0220_001-17170,PID0220_001,95,2025-02-22,Apex Operations,CNX020,CNX Agent 20,Non actionable,No,QC8165
PID0220_001-17173,PID0220_001,95,2025-02-22,Apex Operations,CNX005,CNX Agent 05,Post Fulfilment,No,QC8165
PID0220_001-17175,PID0220_001,100,2025-02-22,Vertex Solutions,HEX019,Hex Agent 19,Payment Failed,No,QC9234
PID0220_001-17176,PID0220_001,90,2025-02-22,Apex Operations,CNX026,CNX Agent 26,Account related,No,QC5542
PID0220_001-17181,PID0220_001,100,2025-02-22,Apex Operations,CNX001,CNX Agent 01,Post Fulfilment,No,QC8165
PID0220_001-17184,PID0220_001,95,2025-02-22,Nova Support,TRANS028,Trans Agent 28,Autopay,No,QC6819
PID0220_001-17189,PID0220_001,75,2025-02-22,Nova Support,TRANS028,Trans Agent 28,Non actionable,No,QC6819
PID0220_001-17193,PID0220_001,0,2025-02-22,Nova Support,TRANS030,Trans Agent 30,security,No,QC6819
PID0220_001-17195,PID0220_001,95,2025-02-22,Apex Operations,CNX026,CNX Agent 26,Offers,No,QC5542
PID0220_001-17204,PID0220_001,100,2025-02-22,Vertex Solutions,HEX024,Hex Agent 24,Post Fulfilment,No,QC8165
PID0220_001-17205,PID0220_001,85,2025-02-22,Apex Operations,CNX006,CNX Agent 06,Post Fulfilment,Yes,QC7841
PID0220_001-17210,PID0220_001,100,2025-02-22,Apex Operations,CNX014,CNX Agent 14,Payment Pending,No,QC7426
PID0220_001-17211,PID0220_001,85,2025-02-22,Apex Operations,CNX011,CNX Agent 11,App Issues,No,QC7841
PID0220_001-17215,PID0220_001,95,2025-02-22,Vertex Solutions,HEX002,Hex Agent 02,General Enquiries,No,QC7841
PID0220_001-17225,PID0220_001,95,2025-02-22,Apex Operations,CNX022,CNX Agent 22,Post Fulfilment,No,QC3187
PID0220_001-17226,PID0220_001,100,2025-02-22,Apex Operations,CNX023,CNX Agent 23,Fulfilment Pending,No,QC5542
PID0220_001-17234,PID0220_001,100,2025-02-22,Vertex Solutions,HEX001,Hex Agent 01,Account related,No,QC8165
PID0220_001-17236,PID0220_001,99,2025-02-22,Apex Operations,CNX030,CNX Agent 30,Account related,No,QC8165
PID0220_001-17238,PID0220_001,100,2025-02-22,Apex Operations,CNX026,CNX Agent 26,Post Fulfilment,No,QC7841
PID0220_001-17244,PID0220_001,94,2025-02-22,Apex Operations,CNX003,CNX Agent 03,Non actionable,No,QC5542
PID0220_001-17246,PID0220_001,100,2025-02-22,Apex Operations,CNX026,CNX Agent 26,Fulfilment Failed,No,QC3187
PID0220_001-17253,PID0220_001,99,2025-02-22,Apex Operations,CNX030,CNX Agent 30,Autopay,No,QC7426
PID0220_001-17259,PID0220_001,100,2025-02-22,Vertex Solutions,HEX016,Hex Agent 16,Fulfilment Pending,No,QC9234
PID0220_001-17261,PID0220_001,90,2025-02-22,Vertex Solutions,HEX003,Hex Agent 03,Account related,No,QC1078
PID0220_001-17266,PID0220_001,100,2025-02-22,Vertex Solutions,HEX014,Hex Agent 14,Non actionable,No,QC1078
PID0220_001-17271,PID0220_001,0,2025-02-22,Vertex Solutions,HEX022,Hex Agent 22,Risk Team,No,QC1078
PID0220_001-17286,PID0220_001,100,2025-02-22,Vertex Solutions,HEX024,Hex Agent 24,Account related,No,QC5542
PID0220_001-17291,PID0220_001,0,2025-02-22,Apex Operations,CNX028,CNX Agent 28,Account related,No,QC1078
PID0220_001-17292,PID0220_001,95,2025-02-22,Apex Operations,CNX007,CNX Agent 07,Fulfilment Pending,No,QC7841
PID0220_001-17293,PID0220_001,90,2025-02-22,Apex Operations,CNX025,CNX Agent 25,Post Fulfilment,No,QC9234
PID0220_001-17294,PID0220_001,90,2025-02-22,Vertex Solutions,HEX014,Hex Agent 14,Non actionable,No,QC5542
PID0220_001-17296,PID0220_001,95,2025-02-22,Vertex Solutions,HEX002,Hex Agent 02,Payment Failed,No,QC6819
PID0220_001-17297,PID0220_001,100,2025-02-22,Vertex Solutions,HEX019,Hex Agent 19,Payment Failed,No,QC3187
PID0220_001-17298,PID0220_001,95,2025-02-22,Vertex Solutions,HEX002,Hex Agent 02,Non actionable,No,QC6819
PID0220_001-17299,PID0220_001,95,2025-02-22,Vertex Solutions,HEX026,Hex Agent 26,Fulfilment Pending,No,QC1078
PID0220_001-17305,PID0220_001,100,2025-02-22,Apex Operations,CNX029,CNX Agent 29,App Issues,No,QC7841
PID0220_001-17306,PID0220_001,100,2025-02-22,Apex Operations,CNX025,CNX Agent 25,Post Fulfilment,No,QC9234
PID0220_001-17307,PID0220_001,0,2025-02-22,Nova Support,TRANS006,Trans Agent 06,Post Fulfilment,No,QC1078
PID0220_001-17311,PID0220_001,100,2025-02-22,Apex Operations,CNX030,CNX Agent 30,Risk Team,No,QC8165
PID0220_001-17314,PID0220_001,95,2025-02-22,Apex Operations,CNX029,CNX Agent 29,Payment Failed,No,QC7841
PID0220_001-17317,PID0220_001,95,2025-02-22,Vertex Solutions,HEX012,Hex Agent 12,Non actionable,No,QC7426
PID0220_001-17324,PID0220_001,95,2025-02-22,Nova Support,TRANS002,Trans Agent 02,Autopay,No,QC7841
PID0220_001-17326,PID0220_001,95,2025-02-22,Vertex Solutions,HEX007,Hex Agent 07,Post Fulfilment,No,QC5542
PID0220_001-17327,PID0220_001,0,2025-02-22,Vertex Solutions,HEX022,Hex Agent 22,Post Fulfilment,No,QC9234
PID0220_001-17329,PID0220_001,0,2025-02-22,Nova Support,TRANS027,Trans Agent 27,Offers,No,QC6819
PID0220_001-17332,PID0220_001,99,2025-02-22,Nova Support,TRANS028,Trans Agent 28,Post Fulfilment,No,QC6819
PID0220_001-17334,PID0220_001,95,2025-02-22,Nova Support,TRANS028,Trans Agent 28,Post Fulfilment,No,QC6819
PID0220_001-17340,PID0220_001,100,2025-02-22,Nova Support,TRANS027,Trans Agent 27,Post Fulfilment,No,QC1078
PID0220_001-17344,PID0220_001,94,2025-02-23,Apex Operations,CNX006,CNX Agent 06,App Issues,No,QC7426
PID0220_001-17345,PID0220_001,95,2025-02-23,Apex Operations,CNX006,CNX Agent 06,Payment Failed,No,QC7426
PID0220_001-17348,PID0220_001,95,2025-02-23,Apex Operations,CNX022,CNX Agent 22,Account related,No,QC3187
PID0220_001-17352,PID0220_001,85,2025-02-23,Apex Operations,CNX022,CNX Agent 22,Account related,No,QC1078
PID0220_001-17355,PID0220_001,99,2025-02-23,Apex Operations,CNX027,CNX Agent 27,Post Fulfilment,No,QC7426
PID0220_001-17357,PID0220_001,95,2025-02-23,Nova Support,TRANS012,Trans Agent 12,Post Fulfilment,No,QC8165
PID0220_001-17359,PID0220_001,95,2025-02-23,Vertex Solutions,HEX011,Hex Agent 11,Payment Failed,No,QC9234
PID0220_001-17360,PID0220_001,95,2025-02-23,Apex Operations,CNX028,CNX Agent 28,Post Fulfilment,No,QC7426
PID0220_001-17363,PID0220_001,95,2025-02-23,Apex Operations,CNX027,CNX Agent 27,Payment Failed,No,QC6819
PID0220_001-17365,PID0220_001,85,2025-02-23,Nova Support,TRANS002,Trans Agent 02,Fulfilment Pending,No,QC8165
PID0220_001-17366,PID0220_001,100,2025-02-23,Vertex Solutions,HEX011,Hex Agent 11,Payment Failed,No,QC9234
PID0220_001-17369,PID0220_001,85,2025-02-23,Apex Operations,CNX026,CNX Agent 26,App Issues,No,QC5542
PID0220_001-17370,PID0220_001,85,2025-02-23,Vertex Solutions,HEX029,Hex Agent 29,Post Fulfilment,No,QC8165
PID0220_001-17396,PID0220_001,94,2025-02-23,Vertex Solutions,HEX008,Hex Agent 08,Autopay,No,QC7426
PID0220_001-17404,PID0220_001,100,2025-02-23,Vertex Solutions,HEX026,Hex Agent 26,Risk Team,No,QC7426
PID0220_001-17407,PID0220_001,100,2025-02-23,Vertex Solutions,HEX026,Hex Agent 26,Post Fulfilment,No,QC7426
PID0220_001-17408,PID0220_001,0,2025-02-23,Nova Support,TRANS005,Trans Agent 05,Post Fulfilment,No,QC6819
PID0220_001-17409,PID0220_001,100,2025-02-23,Vertex Solutions,HEX029,Hex Agent 29,Post Fulfilment,No,QC7426
PID0220_001-17410,PID0220_001,90,2025-02-23,Vertex Solutions,HEX030,Hex Agent 30,Post Fulfilment,No,QC7426
PID0220_001-17411,PID0220_001,0,2025-02-23,Nova Support,TRANS010,Trans Agent 10,Post Fulfilment,No,QC6819
PID0220_001-17413,PID0220_001,100,2025-02-23,Apex Operations,CNX017,CNX Agent 17,Non actionable,No,QC8165
PID0220_001-17414,PID0220_001,100,2025-02-23,Apex Operations,CNX017,CNX Agent 17,Payment Failed,No,QC8165
PID0220_001-17417,PID0220_001,90,2025-02-23,Apex Operations,CNX022,CNX Agent 22,Account related,No,QC8165
PID0220_001-17362,PID0220_001,91,2025-02-23,Apex Operations,CNX026,CNX Agent 26,Post Fulfilment,No,QC5542
PID0220_001-17427,PID0220_001,100,2025-02-23,Apex Operations,CNX003,CNX Agent 03,Risk Team,No,QC8165
PID0220_001-17428,PID0220_001,100,2025-02-23,Apex Operations,CNX003,CNX Agent 03,Post Fulfilment,No,QC8165
PID0220_001-17435,PID0220_001,90,2025-02-24,Apex Operations,CNX027,CNX Agent 27,Account related,Yes,QC7841
PID0220_001-17441,PID0220_001,90,2025-02-24,Horizon Services,TECH002,TechM Agent 02,Account related,No,QC7841
PID0220_001-17444,PID0220_001,95,2025-02-24,Horizon Services,TECH003,TechM Agent 03,Post Fulfilment,No,QC7841
PID0220_001-17445,PID0220_001,85,2025-02-24,Horizon Services,TECH003,TechM Agent 03,Post Fulfilment,No,QC7841
PID0220_001-17447,PID0220_001,95,2025-02-24,Horizon Services,TECH004,TechM Agent 04,Account related,No,QC7841
PID0220_001-17449,PID0220_001,95,2025-02-24,Apex Operations,CNX019,CNX Agent 19,Account related,No,QC6819
PID0220_001-17454,PID0220_001,0,2025-02-24,Horizon Services,TECH008,TechM Agent 08,Account related,No,QC6819
PID0220_001-17457,PID0220_001,0,2025-02-24,Horizon Services,TECH006,TechM Agent 06,Fulfilment Pending,No,QC6819
PID0220_001-17458,PID0220_001,94,2025-02-24,Horizon Services,TECH030,TechM Agent 30,Fulfilment Pending,No,QC6819
PID0220_001-17460,PID0220_001,0,2025-02-24,Nova Support,TRANS004,Trans Agent 04,General Enquiries,No,QC6819
PID0220_001-17461,PID0220_001,90,2025-02-24,Horizon Services,TECH018,TechM Agent 18,Post Fulfilment,No,QC6819
PID0220_001-17462,PID0220_001,85,2025-02-24,Horizon Services,TECH014,TechM Agent 14,Account related,No,QC6819
PID0220_001-17464,PID0220_001,100,2025-02-24,Horizon Services,TECH013,TechM Agent 13,Fulfilment Pending,No,QC6819
PID0220_001-17471,PID0220_001,85,2025-02-25,Apex Operations,CNX006,CNX Agent 06,General Enquiries,No,QC6819
PID0220_001-17473,PID0220_001,99,2025-02-25,Apex Operations,CNX006,CNX Agent 06,Non actionable,No,QC7426
PID0220_001-17475,PID0220_001,100,2025-02-25,Apex Operations,CNX008,CNX Agent 08,Payment Failed,No,QC7426
PID0220_001-17476,PID0220_001,95,2025-02-25,Apex Operations,CNX006,CNX Agent 06,Non actionable,No,QC3187
PID0220_001-17478,PID0220_001,95,2025-02-25,Apex Operations,CNX005,CNX Agent 05,Autopay,No,QC9234
PID0220_001-17481,PID0220_001,95,2025-02-25,Horizon Services,TECH002,TechM Agent 02,Autopay,No,QC7841
PID0220_001-17485,PID0220_001,85,2025-02-25,Horizon Services,TECH007,TechM Agent 07,General Enquiries,No,QC7841
PID0220_001-17486,PID0220_001,91,2025-02-25,Horizon Services,TECH007,TechM Agent 07,Fulfilment Pending,No,QC7841
PID0220_001-17488,PID0220_001,85,2025-02-25,Apex Operations,CNX006,CNX Agent 06,General Enquiries,No,QC6819
PID0220_001-17491,PID0220_001,95,2025-02-25,Apex Operations,CNX020,CNX Agent 20,Offers,No,QC5542
PID0220_001-17495,PID0220_001,95,2025-02-25,Vertex Solutions,HEX004,Hex Agent 04,Account related,No,QC7426
PID0220_001-17498,PID0220_001,85,2025-02-25,Horizon Services,TECH005,TechM Agent 05,Non actionable,No,QC5542
PID0220_001-17501,PID0220_001,95,2025-02-25,Horizon Services,TECH030,TechM Agent 30,Post Fulfilment,No,QC5542
PID0220_001-17503,PID0220_001,80,2025-02-25,Horizon Services,TECH010,TechM Agent 10,Reversal Success,No,QC5542
PID0220_001-17504,PID0220_001,0,2025-02-25,Apex Operations,CNX010,CNX Agent 10,General Enquiries,No,QC6819
PID0220_001-17507,PID0220_001,95,2025-02-25,Horizon Services,TECH010,TechM Agent 10,Post Fulfilment,No,QC7841
PID0220_001-17512,PID0220_001,80,2025-02-25,Horizon Services,TECH005,TechM Agent 05,Post Fulfilment,No,QC5542
PID0220_001-17516,PID0220_001,99,2025-02-25,Vertex Solutions,HEX010,Hex Agent 10,Payment Failed,No,QC7426
PID0220_001-17519,PID0220_001,90,2025-02-25,Nova Support,TRANS023,Trans Agent 23,Payment Failed,No,QC7841
PID0220_001-17521,PID0220_001,85,2025-02-25,Horizon Services,TECH015,TechM Agent 15,Account related,No,QC5542
PID0220_001-17524,PID0220_001,0,2025-02-25,Nova Support,TRANS001,Trans Agent 01,Account related,No,QC5542
PID0220_001-17525,PID0220_001,100,2025-02-25,Vertex Solutions,HEX024,Hex Agent 24,Account related,No,QC7426
PID0220_001-17530,PID0220_001,0,2025-02-25,Nova Support,TRANS025,Trans Agent 25,General Enquiries,No,QC7426
PID0220_001-17531,PID0220_001,90,2025-02-25,Horizon Services,TECH030,TechM Agent 30,Fulfilment Pending,No,QC3187
PID0220_001-17529,PID0220_001,0,2025-02-25,Horizon Services,TECH011,TechM Agent 11,Fulfilment Pending,No,QC3187
PID0220_001-17535,PID0220_001,95,2025-02-25,Vertex Solutions,HEX007,Hex Agent 07,Account related,No,QC1078
PID0220_001-17544,PID0220_001,0,2025-02-25,Horizon Services,TECH015,TechM Agent 15,General Enquiries,No,QC6819
PID0220_001-17546,PID0220_001,0,2025-02-25,Nova Support,TRANS020,Trans Agent 20,Account related,No,QC3187
PID0220_001-17549,PID0220_001,95,2025-02-25,Nova Support,TRANS020,Trans Agent 20,Account related,No,QC1078
PID0220_001-17550,PID0220_001,90,2025-02-25,Horizon Services,TECH011,TechM Agent 11,Post Fulfilment,No,QC6819
PID0220_001-17552,PID0220_001,0,2025-02-25,Horizon Services,TECH003,TechM Agent 03,Post Fulfilment,No,QC6819
PID0220_001-17554,PID0220_001,100,2025-02-25,Apex Operations,CNX030,CNX Agent 30,Post Fulfilment,No,QC6819
PID0220_001-17555,PID0220_001,90,2025-02-25,Horizon Services,TECH004,TechM Agent 04,Fulfilment Pending,No,QC7841
PID0220_001-17556,PID0220_001,95,2025-02-25,Horizon Services,TECH013,TechM Agent 13,Account related,No,QC7841
PID0220_001-17558,PID0220_001,100,2025-02-25,Horizon Services,TECH030,TechM Agent 30,Payment Failed,No,QC7841
PID0220_001-17564,PID0220_001,95,2025-02-26,Apex Operations,CNX015,CNX Agent 15,Post Fulfilment,No,QC3187
PID0220_001-17565,PID0220_001,100,2025-02-25,Vertex Solutions,HEX010,Hex Agent 10,Payment Failed,No,QC7426
PID0220_001-17567,PID0220_001,100,2025-02-26,Apex Operations,CNX023,CNX Agent 23,Non actionable,No,QC3187
PID0220_001-17578,PID0220_001,95,2025-02-26,Apex Operations,CNX014,CNX Agent 14,Post Fulfilment,No,QC7841
PID0220_001-17585,PID0220_001,95,2025-02-25,Apex Operations,CNX029,CNX Agent 29,Post Fulfilment,No,QC7426
PID0220_001-17588,PID0220_001,94,2025-02-26,Apex Operations,CNX006,CNX Agent 06,Fulfilment Failed,No,QC6819
PID0220_001-17594,PID0220_001,100,2025-02-26,Apex Operations,CNX008,CNX Agent 08,Post Fulfilment,No,QC6819
PID0220_001-17595,PID0220_001,0,2025-02-26,Vertex Solutions,HEX015,Hex Agent 15,Post Fulfilment,No,QC1078
PID0220_001-17598,PID0220_001,95,2025-02-26,Apex Operations,CNX027,CNX Agent 27,Post Fulfilment,No,QC5542
PID0220_001-17602,PID0220_001,85,2025-02-26,Apex Operations,CNX010,CNX Agent 10,Account related,No,QC6819
PID0220_001-17603,PID0220_001,100,2025-02-25,Vertex Solutions,HEX003,Hex Agent 03,Non actionable,No,QC7426
PID0220_001-17607,PID0220_001,0,2025-02-26,Horizon Services,TECH003,TechM Agent 03,Payment Failed,No,QC5542
PID0220_001-17615,PID0220_001,100,2025-02-26,Apex Operations,CNX025,CNX Agent 25,Post Fulfilment,No,QC6819
PID0220_001-17616,PID0220_001,90,2025-02-26,Vertex Solutions,HEX015,Hex Agent 15,App Issues,No,QC1078
PID0220_001-17618,PID0220_001,100,2025-02-26,Horizon Services,TECH003,TechM Agent 03,Non actionable,No,QC7841
PID0220_001-17621,PID0220_001,95,2025-02-26,Horizon Services,TECH008,TechM Agent 08,Post Fulfilment,No,QC7841
PID0220_001-17622,PID0220_001,85,2025-02-26,Horizon Services,TECH009,TechM Agent 09,Non actionable,No,QC5542
PID0220_001-17623,PID0220_001,95,2025-02-25,Vertex Solutions,HEX003,Hex Agent 03,Post Fulfilment,No,QC7426
PID0220_001-17626,PID0220_001,85,2025-02-26,Horizon Services,TECH008,TechM Agent 08,Autopay,No,QC7841
PID0220_001-17630,PID0220_001,95,2025-02-26,Horizon Services,TECH013,TechM Agent 13,Payment Failed,No,QC5542
PID0220_001-17631,PID0220_001,100,2025-02-25,Apex Operations,CNX025,CNX Agent 25,Payment Failed,No,QC7426
PID0220_001-17632,PID0220_001,100,2025-02-25,Vertex Solutions,HEX005,Hex Agent 05,Post Fulfilment,No,QC9234
PID0220_001-17634,PID0220_001,100,2025-02-26,Vertex Solutions,HEX019,Hex Agent 19,Non actionable,No,QC1078
PID0220_001-17635,PID0220_001,90,2025-02-26,Nova Support,TRANS018,Trans Agent 18,General Enquiries,No,QC5542
PID0220_001-17637,PID0220_001,100,2025-02-25,Vertex Solutions,HEX008,Hex Agent 08,Account related,No,QC7426
PID0220_001-17642,PID0220_001,0,2025-02-26,Horizon Services,TECH014,TechM Agent 14,Post Fulfilment,No,QC5542
PID0220_001-17643,PID0220_001,100,2025-02-25,Vertex Solutions,HEX029,Hex Agent 29,Account related,No,QC7426
PID0220_001-17644,PID0220_001,90,2025-02-26,Horizon Services,TECH011,TechM Agent 11,Risk Team,No,QC7841
PID0220_001-17646,PID0220_001,95,2025-02-26,Nova Support,TRANS024,Trans Agent 24,Account related,No,QC6819
PID0220_001-17647,PID0220_001,91,2025-02-26,Horizon Services,TECH011,TechM Agent 11,Non actionable,No,QC7841
PID0220_001-17648,PID0220_001,100,2025-02-25,Apex Operations,CNX017,CNX Agent 17,General Enquiries,No,QC8165
PID0220_001-17653,PID0220_001,90,2025-02-26,Horizon Services,TECH012,TechM Agent 12,Post Fulfilment,No,QC7841
PID0220_001-17654,PID0220_001,95,2025-02-26,Horizon Services,TECH006,TechM Agent 06,Non actionable,No,QC1078
PID0220_001-17656,PID0220_001,100,2025-02-25,Apex Operations,CNX012,CNX Agent 12,Account related,No,QC8165
PID0220_001-17658,PID0220_001,0,2025-02-26,Horizon Services,TECH012,TechM Agent 12,Post Fulfilment,No,QC7841
PID0220_001-17660,PID0220_001,95,2025-02-25,Vertex Solutions,HEX026,Hex Agent 26,Non actionable,No,QC8165
PID0220_001-17661,PID0220_001,100,2025-02-25,Apex Operations,CNX029,CNX Agent 29,Fulfilment Pending,No,QC7841
PID0220_001-17662,PID0220_001,95,2025-02-25,Vertex Solutions,HEX024,Hex Agent 24,Post Fulfilment,No,QC8165
PID0220_001-17664,PID0220_001,95,2025-02-26,Horizon Services,TECH009,TechM Agent 09,Payment Pending,No,QC6819
PID0220_001-17683,PID0220_001,100,2025-02-25,Apex Operations,CNX009,CNX Agent 09,Non actionable,No,QC7426
PID0220_001-17687,PID0220_001,91,2025-02-25,Horizon Services,TECH013,TechM Agent 13,Post Fulfilment,No,QC1078
PID0220_001-17690,PID0220_001,95,2025-02-25,Horizon Services,TECH015,TechM Agent 15,Autopay,No,QC1078
PID0220_001-17699,PID0220_001,89,2025-02-25,Nova Support,TRANS011,Trans Agent 11,Autopay,No,QC1078
PID0220_001-17700,PID0220_001,100,2025-02-25,Horizon Services,TECH030,TechM Agent 30,Fulfilment Pending,No,QC7841
PID0220_001-17701,PID0220_001,90,2025-02-25,Nova Support,TRANS010,Trans Agent 10,Account related,No,QC7841
PID0220_001-17704,PID0220_001,0,2025-02-25,Nova Support,TRANS022,Trans Agent 22,Post Fulfilment,No,QC1078
PID0220_001-17719,PID0220_001,0,2025-02-25,Nova Support,TRANS024,Trans Agent 24,Fulfilment Pending,No,QC1078
PID0220_001-17723,PID0220_001,0,2025-02-25,Nova Support,TRANS029,Trans Agent 29,Post Fulfilment,No,QC1078
PID0220_001-17730,PID0220_001,75,2025-02-26,Vertex Solutions,HEX011,Hex Agent 11,Post Fulfilment,No,QC7841
PID0220_001-17733,PID0220_001,100,2025-02-26,Horizon Services,TECH001,TechM Agent 01,General Enquiries,No,QC3187
PID0220_001-17736,PID0220_001,0,2025-02-25,Horizon Services,TECH003,TechM Agent 03,Post Fulfilment,No,QC3187
PID0220_001-17737,PID0220_001,100,2025-02-25,Horizon Services,TECH003,TechM Agent 03,Non actionable,No,QC3187
PID0220_001-17738,PID0220_001,95,2025-02-26,Horizon Services,TECH011,TechM Agent 11,General Enquiries,No,QC3187
