Audit Id,Form Id,Audit Score,Agentid,Agentname,Partner,Date Of Transaction,Selected Fd Group,FATAL,Audited By
PID0314_001-2567,PID0314_001,90,SK320,Nova-20,Quantum Assist,2025-06-27,Devices,No,QC9234
PID0314_001-2572,PID0314_001,90,SK322,Nova-22,Quantum Assist,2025-06-27,Devices,No,QC9234
PID0314_001-2574,PID0314_001,70,SK330,Nova-30,Quantum Assist,2025-06-27,Payments,No,QC9234
PID0314_001-2577,PID0314_001,80,SK330,Nova-30,Quantum Assist,2025-06-27,Devices,No,QC9234
PID0314_001-2578,PID0314_001,90,TC405,Orion-05,Nova Support,2025-06-27,Merchant profile,Yes,QC7841
PID0314_001-2581,PID0314_001,90,HX203,Falcon-03,Vertex Solutions,2025-06-27,Devices,No,QC7841
PID0314_001-2583,PID0314_001,100,HX203,Falcon-03,Vertex Solutions,2025-06-27,Merchant profile,No,QC7841
PID0314_001-2584,PID0314_001,100,HX204,Falcon-04,Vertex Solutions,2025-06-27,Devices,No,QC9234
PID0314_001-2588,PID0314_001,100,TC412,Orion-12,Nova Support,2025-06-27,Merchant profile,No,QC7841
PID0314_001-2592,PID0314_001,0,SK308,Nova-08,Quantum Assist,2025-06-28,Generic,No,QC9234
PID0314_001-2598,PID0314_001,90,SK305,Nova-05,Quantum Assist,2025-06-28,Generic,No,QC7426
PID0314_001-2610,PID0314_001,90,SK308,Nova-08,Quantum Assist,2025-06-28,Generic,No,QC3187
PID0314_001-2614,PID0314_001,0,TC408,Orion-08,Nova Support,2025-06-28,Settlements,No,QC9234
PID0314_001-2615,PID0314_001,90,TC408,Orion-08,Nova Support,2025-06-28,Devices,No,QC9234
PID0314_001-2616,PID0314_001,80,TC419,Orion-19,Nova Support,2025-06-28,Devices,No,QC9234
PID0314_001-2623,PID0314_001,80,TC409,Orion-09,Nova Support,2025-06-28,Generic,No,QC7841
PID0314_001-2624,PID0314_001,90,SK302,Nova-02,Quantum Assist,2025-06-28,Devices,No,QC7841
PID0314_001-2625,PID0314_001,80,HX202,Falcon-02,Vertex Solutions,2025-06-28,Settlements,No,QC7841
PID0314_001-2626,PID0314_001,90,HX206,Falcon-06,Vertex Solutions,2025-06-28,Devices,No,QC7841
PID0314_001-2630,PID0314_001,90,HX218,Falcon-18,Vertex Solutions,2025-06-28,Devices,No,QC7841
PID0314_001-2633,PID0314_001,90,TC407,Orion-07,Nova Support,2025-06-28,Non actionable,No,QC7841
PID0314_001-2634,PID0314_001,0,TC410,Orion-10,Nova Support,2025-06-28,Generic,No,QC7841
PID0314_001-2635,PID0314_001,0,TC411,Orion-11,Nova Support,2025-06-28,Devices,No,QC7841
PID0314_001-2637,PID0314_001,80,TC427,Orion-27,Nova Support,2025-06-28,Merchant profile,No,QC7841
PID0314_001-2639,PID0314_001,90,HX203,Falcon-03,Vertex Solutions,2025-06-28,Settlements,No,QC3187
PID0314_001-2356,PID0314_001,100,SK326,Nova-26,Quantum Assist,2025-06-25,Devices,No,QC3187
PID0314_001-2641,PID0314_001,90,HX204,Falcon-04,Vertex Solutions,2025-06-28,Devices,No,QC3187
PID0314_001-2642,PID0314_001,100,HX208,Falcon-08,Vertex Solutions,2025-06-27,Devices,Yes,QC3187
PID0314_001-2647,PID0314_001,90,HX221,Falcon-21,Vertex Solutions,2025-06-28,Devices,No,QC3187
PID0314_001-2656,PID0314_001,80,HX209,Falcon-09,Vertex Solutions,2025-06-29,Devices,No,QC7426
PID0314_001-2658,PID0314_001,80,HX214,Falcon-14,Vertex Solutions,2025-06-29,Devices,No,QC7426
PID0314_001-2661,PID0314_001,80,SK301,Nova-01,Quantum Assist,2025-06-28,Devices,No,QC9234
PID0314_001-2665,PID0314_001,90,HX223,Falcon-23,Vertex Solutions,2025-06-29,Post disbursal,No,QC7426
PID0314_001-2666,PID0314_001,90,SK322,Nova-22,Quantum Assist,2025-06-29,Devices,No,QC9234
PID0314_001-2669,PID0314_001,80,HX224,Falcon-24,Vertex Solutions,2025-06-28,Devices,No,QC7426
PID0314_001-2671,PID0314_001,100,SK303,Nova-03,Quantum Assist,2025-06-29,Devices,No,QC7841
PID0314_001-2675,PID0314_001,100,HX227,Falcon-27,Vertex Solutions,2025-06-29,Settlements,No,QC7426
PID0314_001-2676,PID0314_001,100,HX227,Falcon-27,Vertex Solutions,2025-06-29,Post closure,No,QC3187
PID0314_001-2684,PID0314_001,0,HX203,Falcon-03,Vertex Solutions,2025-06-28,Settlements,No,QC9234
PID0314_001-2689,PID0314_001,80,HX219,Falcon-19,Vertex Solutions,2025-06-29,App features and issues,No,QC9234
PID0314_001-2690,PID0314_001,100,HX219,Falcon-19,Vertex Solutions,2025-06-29,Settlements,No,QC9234
PID0314_001-2691,PID0314_001,100,TC405,Orion-05,Nova Support,2025-06-29,Devices,No,QC3187
PID0314_001-2696,PID0314_001,90,TC412,Orion-12,Nova Support,2025-06-29,Merchant profile,No,QC3187
PID0314_001-2702,PID0314_001,80,TC405,Orion-05,Nova Support,2025-06-29,Devices,No,QC7426
PID0314_001-2704,PID0314_001,90,HX209,Falcon-09,Vertex Solutions,2025-06-28,Devices,No,QC7841
PID0314_001-2705,PID0314_001,90,TC414,Orion-14,Nova Support,2025-06-29,Settlements,No,QC3187
PID0314_001-2709,PID0314_001,0,TC413,Orion-13,Nova Support,2025-06-29,Non actionable,No,QC9234
PID0314_001-2710,PID0314_001,90,TC412,Orion-12,Nova Support,2025-06-29,Devices,No,QC7426
PID0314_001-2711,PID0314_001,80,TC415,Orion-15,Nova Support,2025-06-28,Onboarding,No,QC9234
PID0314_001-2713,PID0314_001,90,TC404,Orion-04,Nova Support,2025-06-28,Devices,No,QC7841
PID0314_001-2714,PID0314_001,100,TC415,Orion-15,Nova Support,2025-06-28,Devices,No,QC9234
PID0314_001-2715,PID0314_001,90,TC407,Orion-07,Nova Support,2025-06-29,Generic,No,QC7841
PID0314_001-2716,PID0314_001,90,TC417,Orion-17,Nova Support,2025-06-29,Devices,No,QC9234
PID0314_001-2717,PID0314_001,80,TC417,Orion-17,Nova Support,2025-06-29,Generic,No,QC9234
PID0314_001-2718,PID0314_001,0,TC418,Orion-18,Nova Support,2025-06-29,Settlements,No,QC7426
PID0314_001-2719,PID0314_001,0,TC407,Orion-07,Nova Support,2025-06-29,Generic,No,QC7841
PID0314_001-2721,PID0314_001,80,TC415,Orion-15,Nova Support,2025-06-29,Merchant profile,No,QC3187
PID0314_001-2723,PID0314_001,90,TC419,Orion-19,Nova Support,2025-06-29,Devices,No,QC9234
PID0314_001-2725,PID0314_001,0,TC420,Orion-20,Nova Support,2025-06-29,Devices,No,QC7841
PID0314_001-2728,PID0314_001,80,TC419,Orion-19,Nova Support,2025-06-29,Devices,No,QC9234
PID0314_001-2731,PID0314_001,90,TC421,Orion-21,Nova Support,2025-06-29,Generic,No,QC3187
PID0314_001-2732,PID0314_001,80,TC426,Orion-26,Nova Support,2025-06-29,App features and issues,No,QC7841
PID0314_001-2733,PID0314_001,90,TC418,Orion-18,Nova Support,2025-06-29,Devices,No,QC7426
PID0314_001-2735,PID0314_001,80,TC423,Orion-23,Nova Support,2025-06-29,Generic,No,QC9234
PID0314_001-2736,PID0314_001,80,TC426,Orion-26,Nova Support,2025-06-28,Devices,No,QC7841
PID0314_001-2737,PID0314_001,80,TC423,Orion-23,Nova Support,2025-06-29,Generic,No,QC9234
PID0314_001-2738,PID0314_001,80,TC426,Orion-26,Nova Support,2025-06-29,Merchant profile,No,QC3187
PID0314_001-2740,PID0314_001,80,TC421,Orion-21,Nova Support,2025-06-29,Generic,No,QC7426
PID0314_001-2741,PID0314_001,0,TC427,Orion-27,Nova Support,2025-06-29,Generic,No,QC7841
PID0314_001-2742,PID0314_001,90,TC425,Orion-25,Nova Support,2025-06-29,Generic,No,QC9234
PID0314_001-2744,PID0314_001,90,TC426,Orion-26,Nova Support,2025-06-29,Generic,No,QC9234
PID0314_001-2745,PID0314_001,80,TC427,Orion-27,Nova Support,2025-06-29,Generic,No,QC3187
PID0314_001-2749,PID0314_001,80,TC430,Orion-30,Nova Support,2025-06-29,Devices,No,QC7841
PID0314_001-2753,PID0314_001,90,SK315,Nova-15,Quantum Assist,2025-06-30,Devices,No,QC3187
PID0314_001-2756,PID0314_001,0,SK326,Nova-26,Quantum Assist,2025-06-30,Devices,No,QC3187
PID0314_001-2758,PID0314_001,0,HX203,Falcon-03,Vertex Solutions,2025-06-30,Settlements,No,QC7426
PID0314_001-2759,PID0314_001,80,HX203,Falcon-03,Vertex Solutions,2025-06-29,Settlements,No,QC7426
PID0314_001-2762,PID0314_001,80,HX224,Falcon-24,Vertex Solutions,2025-06-30,Devices,No,QC7426
PID0314_001-2764,PID0314_001,100,HX209,Falcon-09,Vertex Solutions,2025-06-30,Devices,No,QC3187
PID0314_001-2767,PID0314_001,80,TC405,Orion-05,Nova Support,2025-06-30,Devices,No,QC3187
PID0314_001-2769,PID0314_001,70,HX219,Falcon-19,Vertex Solutions,2025-06-30,Generic,No,QC7426
PID0314_001-2771,PID0314_001,0,TC412,Orion-12,Nova Support,2025-06-29,Generic,No,QC3187
PID0314_001-2772,PID0314_001,80,HX221,Falcon-21,Vertex Solutions,2025-06-30,Merchant profile,No,QC7426
PID0314_001-2773,PID0314_001,80,TC413,Orion-13,Nova Support,2025-06-29,Devices,No,QC3187
PID0314_001-2778,PID0314_001,80,TC430,Orion-30,Nova Support,2025-06-29,Merchant profile,No,QC3187
PID0314_001-2783,PID0314_001,70,SK308,Nova-08,Quantum Assist,2025-07-01,Generic,No,QC9234
PID0314_001-2785,PID0314_001,0,SK301,Nova-01,Quantum Assist,2025-07-01,Settlements,No,QC3187
PID0314_001-2790,PID0314_001,80,SK302,Nova-02,Quantum Assist,2025-07-01,Devices,No,QC3187
PID0314_001-2797,PID0314_001,90,SK314,Nova-14,Quantum Assist,2025-07-01,Devices,No,QC7841
PID0314_001-2800,PID0314_001,0,SK317,Nova-17,Quantum Assist,2025-07-01,Devices,No,QC7426
PID0314_001-2802,PID0314_001,90,SK315,Nova-15,Quantum Assist,2025-07-01,Devices,No,QC3187
PID0314_001-2803,PID0314_001,90,SK322,Nova-22,Quantum Assist,2025-07-01,Merchant profile,No,QC7426
PID0314_001-2806,PID0314_001,80,SK319,Nova-19,Quantum Assist,2025-07-01,App features and issues,No,QC3187
PID0314_001-2810,PID0314_001,100,HX201,Falcon-01,Vertex Solutions,2025-07-01,Generic,No,QC7841
PID0314_001-2813,PID0314_001,90,HX204,Falcon-04,Vertex Solutions,2025-07-01,Post closure,No,QC7841
PID0314_001-2817,PID0314_001,90,HX206,Falcon-06,Vertex Solutions,2025-07-01,FRA Merchant Escalations,No,QC7841
PID0314_001-2820,PID0314_001,80,HX206,Falcon-06,Vertex Solutions,2025-07-01,Devices,No,QC7841
PID0314_001-2824,PID0314_001,90,HX213,Falcon-13,Vertex Solutions,2025-07-01,Devices,No,QC7841
PID0314_001-2831,PID0314_001,80,SK330,Nova-30,Quantum Assist,2025-07-01,Devices,No,QC3187
PID0314_001-2841,PID0314_001,100,HX215,Falcon-15,Vertex Solutions,2025-07-01,Generic,No,QC7841
PID0314_001-2848,PID0314_001,90,HX221,Falcon-21,Vertex Solutions,2025-07-01,Devices,No,QC7841
PID0314_001-2850,PID0314_001,0,TC405,Orion-05,Nova Support,2025-07-01,Generic,No,QC7841
PID0314_001-2851,PID0314_001,80,HX220,Falcon-20,Vertex Solutions,2025-07-01,Generic,No,QC9234
PID0314_001-2852,PID0314_001,80,TC407,Orion-07,Nova Support,2025-07-01,Settlements,No,QC7841
PID0314_001-2854,PID0314_001,0,HX212,Falcon-12,Vertex Solutions,2025-07-01,Merchant profile,Yes,QC7426
PID0314_001-2855,PID0314_001,90,TC411,Orion-11,Nova Support,2025-07-01,Settlements,No,QC7841
PID0314_001-2856,PID0314_001,0,HX212,Falcon-12,Vertex Solutions,2025-07-01,Devices,Yes,QC7426
PID0314_001-2857,PID0314_001,0,TC417,Orion-17,Nova Support,2025-07-01,Non actionable,No,QC7841
PID0314_001-2858,PID0314_001,70,TC421,Orion-21,Nova Support,2025-07-01,Merchant profile,No,QC7841
PID0314_001-2859,PID0314_001,90,TC424,Orion-24,Nova Support,2025-07-01,Devices,No,QC7841
PID0314_001-2860,PID0314_001,80,TC427,Orion-27,Nova Support,2025-07-01,Settlements,No,QC7841
PID0314_001-2862,PID0314_001,0,HX220,Falcon-20,Vertex Solutions,2025-07-01,Generic,No,QC9234
PID0314_001-2863,PID0314_001,90,HX224,Falcon-24,Vertex Solutions,2025-07-01,Merchant profile,No,QC9234
PID0314_001-2864,PID0314_001,80,HX222,Falcon-22,Vertex Solutions,2025-07-01,Post disbursal,No,QC7426
PID0314_001-2867,PID0314_001,90,TC408,Orion-08,Nova Support,2025-07-01,Devices,No,QC9234
PID0314_001-2868,PID0314_001,0,TC410,Orion-10,Nova Support,2025-07-01,Generic,No,QC7426
PID0314_001-2871,PID0314_001,90,TC416,Orion-16,Nova Support,2025-07-01,Devices,No,QC7426
PID0314_001-2872,PID0314_001,80,TC409,Orion-09,Nova Support,2025-07-01,Generic,No,QC9234
PID0314_001-2875,PID0314_001,100,TC422,Orion-22,Nova Support,2025-07-01,Onboarding,No,QC7426
PID0314_001-2877,PID0314_001,0,TC429,Orion-29,Nova Support,2025-07-01,Generic,No,QC7426
PID0314_001-2878,PID0314_001,80,TC409,Orion-09,Nova Support,2025-07-01,Devices,No,QC9234
PID0314_001-2879,PID0314_001,90,TC413,Orion-13,Nova Support,2025-07-01,Merchant profile,No,QC9234
PID0314_001-2885,PID0314_001,80,SK319,Nova-19,Quantum Assist,2025-07-02,Generic,No,QC9234
PID0314_001-2886,PID0314_001,80,SK320,Nova-20,Quantum Assist,2025-07-02,Generic,No,QC9234
PID0314_001-2887,PID0314_001,70,SK319,Nova-19,Quantum Assist,2025-07-02,Settlements,No,QC7426
PID0314_001-2889,PID0314_001,70,SK330,Nova-30,Quantum Assist,2025-07-02,Settlements,No,QC7426
PID0314_001-2890,PID0314_001,90,SK304,Nova-04,Quantum Assist,2025-07-02,Generic,No,QC7841
PID0314_001-2893,PID0314_001,0,SK324,Nova-24,Quantum Assist,2025-07-02,Generic,No,QC7841
PID0314_001-2899,PID0314_001,0,HX206,Falcon-06,Vertex Solutions,2025-07-02,Generic,No,QC7426
PID0314_001-2902,PID0314_001,90,HX205,Falcon-05,Vertex Solutions,2025-07-02,Devices,No,QC7841
PID0314_001-2903,PID0314_001,0,HX210,Falcon-10,Vertex Solutions,2025-07-02,Settlements,Yes,QC7426
PID0314_001-2907,PID0314_001,70,HX218,Falcon-18,Vertex Solutions,2025-07-02,Devices,Yes,QC7841
PID0314_001-2909,PID0314_001,100,HX221,Falcon-21,Vertex Solutions,2025-07-02,Devices,No,QC7426
PID0314_001-2910,PID0314_001,70,HX218,Falcon-18,Vertex Solutions,2025-07-02,Generic,No,QC7841
PID0314_001-2914,PID0314_001,0,HX218,Falcon-18,Vertex Solutions,2025-07-02,Devices,No,QC7841
PID0314_001-2918,PID0314_001,0,HX223,Falcon-23,Vertex Solutions,2025-07-02,Non actionable,No,QC7841
PID0314_001-2920,PID0314_001,80,TC410,Orion-10,Nova Support,2025-07-02,Devices,No,QC7426
PID0314_001-2921,PID0314_001,0,TC410,Orion-10,Nova Support,2025-07-02,Devices,No,QC7426
PID0314_001-2925,PID0314_001,80,TC408,Orion-08,Nova Support,2025-07-02,Settlements,No,QC7841
PID0314_001-2926,PID0314_001,0,TC412,Orion-12,Nova Support,2025-07-01,Devices,No,QC7426
PID0314_001-2927,PID0314_001,80,TC409,Orion-09,Nova Support,2025-07-02,Settlements,No,QC7841
PID0314_001-2928,PID0314_001,90,TC412,Orion-12,Nova Support,2025-07-02,Merchant profile,No,QC7841
PID0314_001-2936,PID0314_001,70,TC426,Orion-26,Nova Support,2025-07-02,Devices,No,QC7841
PID0314_001-2939,PID0314_001,80,TC425,Orion-25,Nova Support,2025-07-02,Settlements,No,QC7426
PID0314_001-2940,PID0314_001,80,TC425,Orion-25,Nova Support,2025-07-02,Settlements,No,QC7426
PID0314_001-2941,PID0314_001,80,TC427,Orion-27,Nova Support,2025-07-02,Devices,No,QC7426
PID0314_001-2942,PID0314_001,0,TC428,Orion-28,Nova Support,2025-07-02,Settlements,No,QC7426
PID0314_001-2943,PID0314_001,90,SK306,Nova-06,Quantum Assist,2025-07-02,Devices,No,QC3187
PID0314_001-2944,PID0314_001,90,HX215,Falcon-15,Vertex Solutions,2025-07-02,Devices,No,QC9234
PID0314_001-2946,PID0314_001,80,HX217,Falcon-17,Vertex Solutions,2025-07-02,Devices,Yes,QC9234
PID0314_001-2953,PID0314_001,80,SK309,Nova-09,Quantum Assist,2025-07-03,Generic,No,QC9234
PID0314_001-2954,PID0314_001,70,SK330,Nova-30,Quantum Assist,2025-07-03,Payments,No,QC7426
PID0314_001-2955,PID0314_001,0,SK310,Nova-10,Quantum Assist,2025-07-03,Settlements,No,QC9234
PID0314_001-2957,PID0314_001,80,SK323,Nova-23,Quantum Assist,2025-07-02,App features and issues,No,QC9234
PID0314_001-2958,PID0314_001,80,SK320,Nova-20,Quantum Assist,2025-07-03,Generic,No,QC7841
PID0314_001-2960,PID0314_001,0,SK321,Nova-21,Quantum Assist,2025-07-03,Devices,No,QC7841
PID0314_001-2964,PID0314_001,0,HX214,Falcon-14,Vertex Solutions,2025-07-03,Settlements,No,QC7841
PID0314_001-2972,PID0314_001,90,HX220,Falcon-20,Vertex Solutions,2025-07-03,Generic,No,QC7841
PID0314_001-2979,PID0314_001,90,TC413,Orion-13,Nova Support,2025-07-03,Generic,No,QC7841
PID0314_001-2981,PID0314_001,80,TC417,Orion-17,Nova Support,2025-07-03,Settlements,No,QC7841
PID0314_001-2986,PID0314_001,90,HX213,Falcon-13,Vertex Solutions,2025-07-03,Settlements,No,QC7426
PID0314_001-2989,PID0314_001,90,TC412,Orion-12,Nova Support,2025-07-03,Devices,No,QC9234
PID0314_001-2990,PID0314_001,100,TC416,Orion-16,Nova Support,2025-07-03,Devices,No,QC9234
PID0314_001-2991,PID0314_001,90,TC418,Orion-18,Nova Support,2025-07-03,Devices,No,QC9234
PID0314_001-2993,PID0314_001,100,TC422,Orion-22,Nova Support,2025-07-03,Merchant profile,No,QC9234
PID0314_001-2994,PID0314_001,90,TC430,Orion-30,Nova Support,2025-07-03,Devices,No,QC9234
PID0314_001-2996,PID0314_001,80,SK307,Nova-07,Quantum Assist,2025-07-03,Settlements,No,QC3187
PID0314_001-3006,PID0314_001,80,SK302,Nova-02,Quantum Assist,2025-07-05,Devices,No,QC9234
PID0314_001-3010,PID0314_001,70,SK304,Nova-04,Quantum Assist,2025-07-05,Devices,No,QC9234
PID0314_001-3011,PID0314_001,100,HX208,Falcon-08,Vertex Solutions,2025-07-05,Devices,No,QC7426
PID0314_001-3014,PID0314_001,0,HX209,Falcon-09,Vertex Solutions,2025-07-05,Devices,No,QC7426
PID0314_001-3015,PID0314_001,80,SK310,Nova-10,Quantum Assist,2025-07-05,Devices,No,QC7841
PID0314_001-3016,PID0314_001,100,HX209,Falcon-09,Vertex Solutions,2025-07-05,Devices,No,QC7426
PID0314_001-3018,PID0314_001,0,SK316,Nova-16,Quantum Assist,2025-07-05,Merchant profile,No,QC3187
PID0314_001-3019,PID0314_001,90,SK312,Nova-12,Quantum Assist,2025-07-05,Devices,No,QC7841
PID0314_001-3020,PID0314_001,0,SK312,Nova-12,Quantum Assist,2025-07-05,FRA Merchant Escalations,No,QC7841
PID0314_001-3021,PID0314_001,0,HX224,Falcon-24,Vertex Solutions,2025-07-05,Devices,No,QC7426
PID0314_001-3028,PID0314_001,90,HX203,Falcon-03,Vertex Solutions,2025-07-05,Devices,No,QC7841
PID0314_001-3029,PID0314_001,100,HX212,Falcon-12,Vertex Solutions,2025-07-05,Devices,No,QC7841
PID0314_001-3031,PID0314_001,90,HX223,Falcon-23,Vertex Solutions,2025-07-05,Devices,No,QC7841
PID0314_001-3032,PID0314_001,100,TC415,Orion-15,Nova Support,2025-07-05,Devices,No,QC7426
PID0314_001-3033,PID0314_001,90,SK316,Nova-16,Quantum Assist,2025-07-04,Merchant profile,No,QC3187
PID0314_001-3035,PID0314_001,90,TC401,Orion-01,Nova Support,2025-07-05,App features and issues,No,QC7841
PID0314_001-3036,PID0314_001,90,TC415,Orion-15,Nova Support,2025-07-05,Merchant profile,No,QC7426
PID0314_001-3038,PID0314_001,90,TC401,Orion-01,Nova Support,2025-07-05,Devices,No,QC7841
PID0314_001-3044,PID0314_001,90,SK322,Nova-22,Quantum Assist,2025-07-05,Devices,No,QC3187
PID0314_001-3045,PID0314_001,100,HX203,Falcon-03,Vertex Solutions,2025-07-05,Devices,No,QC9234
PID0314_001-3047,PID0314_001,90,SK328,Nova-28,Quantum Assist,2025-07-05,Merchant profile,No,QC3187
PID0314_001-3056,PID0314_001,100,HX204,Falcon-04,Vertex Solutions,2025-07-05,Non actionable,No,QC9234
PID0314_001-3057,PID0314_001,100,HX207,Falcon-07,Vertex Solutions,2025-07-05,Devices,No,QC9234
PID0314_001-3058,PID0314_001,100,TC422,Orion-22,Nova Support,2025-07-05,Onboarding,No,QC7841
PID0314_001-3060,PID0314_001,80,TC430,Orion-30,Nova Support,2025-07-05,Lending,No,QC7426
PID0314_001-3061,PID0314_001,100,HX207,Falcon-07,Vertex Solutions,2025-07-05,Devices,No,QC9234
PID0314_001-3062,PID0314_001,100,TC429,Orion-29,Nova Support,2025-07-05,Devices,No,QC7841
PID0314_001-3064,PID0314_001,0,TC430,Orion-30,Nova Support,2025-07-05,Devices,No,QC7841
PID0314_001-3065,PID0314_001,90,HX223,Falcon-23,Vertex Solutions,2025-07-05,Merchant profile,No,QC9234
PID0314_001-3067,PID0314_001,90,TC401,Orion-01,Nova Support,2025-07-05,Merchant profile,No,QC9234
PID0314_001-3069,PID0314_001,90,TC402,Orion-02,Nova Support,2025-07-05,Merchant profile,No,QC9234
PID0314_001-3070,PID0314_001,100,TC402,Orion-02,Nova Support,2025-07-05,Devices,No,QC9234
PID0314_001-3075,PID0314_001,90,HX203,Falcon-03,Vertex Solutions,2025-07-05,Devices,No,QC3187
PID0314_001-3078,PID0314_001,90,HX204,Falcon-04,Vertex Solutions,2025-07-05,Devices,No,QC3187
PID0314_001-3079,PID0314_001,0,TC418,Orion-18,Nova Support,2025-07-05,Devices,No,QC9234
PID0314_001-3080,PID0314_001,90,TC418,Orion-18,Nova Support,2025-07-05,Devices,No,QC9234
PID0314_001-3082,PID0314_001,80,TC429,Orion-29,Nova Support,2025-07-05,Merchant profile,No,QC9234
PID0314_001-3083,PID0314_001,100,HX204,Falcon-04,Vertex Solutions,2025-07-05,Merchant profile,No,QC3187
PID0314_001-3084,PID0314_001,100,TC429,Orion-29,Nova Support,2025-07-05,App features and issues,No,QC9234
PID0314_001-3085,PID0314_001,100,TC429,Orion-29,Nova Support,2025-07-05,App features and issues,No,QC9234
PID0314_001-3087,PID0314_001,0,TC430,Orion-30,Nova Support,2025-07-05,Merchant profile,No,QC9234
PID0314_001-3088,PID0314_001,100,HX208,Falcon-08,Vertex Solutions,2025-07-05,Non actionable,No,QC3187
PID0314_001-3090,PID0314_001,90,HX208,Falcon-08,Vertex Solutions,2025-07-05,Devices,No,QC3187
PID0314_001-3091,PID0314_001,80,HX212,Falcon-12,Vertex Solutions,2025-07-05,Devices,Yes,QC3187
PID0314_001-642,PID0314_001,100,HX207,Falcon-07,Vertex Solutions,2025-05-19,Non actionable,No,QC9234
PID0314_001-3093,PID0314_001,0,SK312,Nova-12,Quantum Assist,2025-07-06,Devices,No,QC3187
PID0314_001-3094,PID0314_001,90,SK316,Nova-16,Quantum Assist,2025-07-06,Devices,No,QC3187
PID0314_001-3096,PID0314_001,0,SK316,Nova-16,Quantum Assist,2025-07-06,App features and issues,No,QC3187
PID0314_001-3097,PID0314_001,90,SK321,Nova-21,Quantum Assist,2025-07-06,Generic,Yes,QC3187
PID0314_001-3098,PID0314_001,70,SK316,Nova-16,Quantum Assist,2025-07-06,Settlements,No,QC7841
PID0314_001-3100,PID0314_001,90,SK316,Nova-16,Quantum Assist,2025-07-06,Onboarding,No,QC7841
PID0314_001-3101,PID0314_001,90,SK325,Nova-25,Quantum Assist,2025-07-06,Devices,No,QC7841
PID0314_001-3104,PID0314_001,80,SK329,Nova-29,Quantum Assist,2025-07-06,Devices,No,QC7841
PID0314_001-3107,PID0314_001,100,SK324,Nova-24,Quantum Assist,2025-07-06,Devices,No,QC3187
PID0314_001-3108,PID0314_001,100,HX214,Falcon-14,Vertex Solutions,2025-07-06,Generic,No,QC7841
PID0314_001-3109,PID0314_001,80,HX217,Falcon-17,Vertex Solutions,2025-07-06,Lending,No,QC7841
PID0314_001-3110,PID0314_001,90,SK325,Nova-25,Quantum Assist,2025-07-05,Devices,No,QC3187
PID0314_001-3111,PID0314_001,80,HX217,Falcon-17,Vertex Solutions,2025-07-06,Devices,No,QC7841
PID0314_001-3113,PID0314_001,90,TC405,Orion-05,Nova Support,2025-07-06,Devices,No,QC7841
PID0314_001-3114,PID0314_001,80,SK325,Nova-25,Quantum Assist,2025-07-06,Payments,No,QC3187
